ID ClusterSize NResp Trt Dataset
70 2 0 B 302
71 3 0 C 302
72 6 0 D 302
73 2 2 A 302
74 10 6 B 302
75 6 1 C 302
76 4 0 D 302
77 7 1 A 302
78 4 0 B 302
79 4 0 C 302
80 6 0 D 302
81 8 6 A 302
82 8 0 B 302
83 2 0 C 302
84 5 0 D 302
85 4 0 A 302
86 5 3 B 302
87 2 0 C 302
88 6 0 D 302
89 9 5 A 302
90 7 1 B 302
91 5 3 C 302
92 3 0 D 302
93 6 0 A 302
94 2 0 B 302
95 9 1 C 302
96 10 0 D 302
97 2 0 A 302
98 8 6 B 302
99 5 0 C 302
100 8 1 D 302
1 6 2 A 303
2 7 4 B 303
3 5 2 C 303
4 7 2 D 303
5 6 6 A 303
6 3 3 B 303
7 6 0 C 303
8 10 0 D 303
9 9 0 A 303
10 7 0 B 303
11 4 1 C 303
12 7 0 D 303
13 5 3 A 303
14 8 2 B 303
15 10 3 C 303
16 5 0 D 303
17 5 2 A 303
18 4 0 B 303
19 6 0 C 303
20 5 0 D 303
21 5 4 A 303
22 7 1 B 303
23 5 0 C 303
24 6 0 D 303
25 10 2 A 303
26 7 0 B 303
27 2 1 C 303
28 6 0 D 303
29 7 3 A 303
30 4 0 B 303
31 5 1 C 303
32 3 0 D 303
33 6 0 A 303
34 7 5 B 303
35 6 1 C 303
36 8 1 D 303
37 7 7 A 303
38 2 2 B 303
39 3 1 C 303
40 2 1 D 303
41 5 5 A 303
42 2 0 B 303
43 2 2 C 303
44 7 0 D 303
45 10 10 A 303
46 3 0 B 303
47 6 2 C 303
48 7 0 D 303
49 8 1 A 303
50 9 2 B 303
51 10 3 C 303
52 3 0 D 303
53 5 0 A 303
54 5 5 B 303
55 8 0 C 303
56 4 0 D 303
57 6 4 A 303
58 7 1 B 303
59 10 4 C 303
60 10 0 D 303
61 7 7 A 303
62 7 2 B 303
63 7 0 C 303
64 4 0 D 303
65 6 4 A 303
66 5 2 B 303
67 5 0 C 303
68 4 0 D 303
69 10 10 A 303
70 3 0 B 303
71 7 0 C 303
72 2 1 D 303
73 5 1 A 303
74 9 0 B 303
75 9 3 C 303
76 6 0 D 303
77 5 1 A 303
78 5 4 B 303
79 6 2 C 303
80 6 0 D 303
81 8 1 A 303
82 4 0 B 303
83 8 2 C 303
84 8 0 D 303
85 3 1 A 303
86 9 2 B 303
87 5 1 C 303
88 10 0 D 303
89 7 1 A 303
90 5 3 B 303
91 5 0 C 303
92 7 0 D 303
93 5 5 A 303
94 5 1 B 303
95 3 0 C 303
96 2 0 D 303
97 6 1 A 303
98 3 0 B 303
99 7 4 C 303
100 9 0 D 303
1 3 2 A 304
2 4 2 B 304
3 4 0 C 304
4 6 0 D 304
5 4 1 A 304
6 7 1 B 304
7 2 1 C 304
8 7 0 D 304
9 2 1 A 304
10 9 2 B 304
11 7 2 C 304
12 10 0 D 304
13 4 3 A 304
14 6 1 B 304
15 2 2 C 304
16 4 1 D 304
17 7 2 A 304
18 10 7 B 304
19 7 1 C 304
20 5 0 D 304
21 6 6 A 304
22 3 1 B 304
23 6 1 C 304
24 6 0 D 304
25 4 4 A 304
26 5 0 B 304
27 10 0 C 304
28 2 0 D 304
29 10 4 A 304
30 2 0 B 304
31 7 0 C 304
32 5 0 D 304
33 10 5 A 304
34 6 1 B 304
35 4 2 C 304
36 7 0 D 304
37 6 6 A 304
38 10 0 B 304
39 5 0 C 304
40 2 0 D 304
41 7 0 A 304
42 5 0 B 304
43 6 0 C 304
44 7 0 D 304
45 10 1 A 304
46 4 0 B 304
47 5 2 C 304
48 6 0 D 304
49 6 0 A 304
50 7 3 B 304
51 7 2 C 304
52 7 1 D 304
53 7 0 A 304
54 7 0 B 304
55 2 1 C 304
56 7 0 D 304
57 6 1 A 304
58 5 4 B 304
59 5 0 C 304
60 5 0 D 304
61 6 4 A 304
62 6 0 B 304
63 4 1 C 304
64 7 1 D 304
65 6 0 A 304
66 8 7 B 304
67 7 2 C 304
68 2 0 D 304
69 5 4 A 304
70 4 0 B 304
71 4 0 C 304
72 6 0 D 304
73 9 9 A 304
74 5 0 B 304
75 5 1 C 304
76 4 0 D 304
77 2 2 A 304
78 5 4 B 304
79 5 1 C 304
80 8 0 D 304
81 4 0 A 304
82 7 6 B 304
83 5 2 C 304
84 3 0 D 304
85 5 1 A 304
86 2 2 B 304
87 10 1 C 304
88 6 0 D 304
89 2 0 A 304
90 5 4 B 304
91 5 0 C 304
92 6 0 D 304
93 4 3 A 304
94 8 5 B 304
95 6 2 C 304
96 7 0 D 304
97 10 3 A 304
98 7 2 B 304
99 6 0 C 304
100 5 0 D 304
1 6 6 A 305
2 10 3 B 305
3 9 1 C 305
4 5 0 D 305
5 9 3 A 305
6 4 2 B 305
7 6 2 C 305
8 6 2 D 305
9 7 5 A 305
10 4 3 B 305
11 8 0 C 305
12 5 0 D 305
13 4 0 A 305
14 6 3 B 305
15 4 0 C 305
16 7 0 D 305
17 3 1 A 305
18 5 3 B 305
19 5 2 C 305
20 3 0 D 305
21 6 6 A 305
22 9 1 B 305
23 5 1 C 305
24 7 0 D 305
25 4 4 A 305
26 5 0 B 305
27 3 1 C 305
28 2 0 D 305
29 7 1 A 305
30 3 2 B 305
31 4 0 C 305
32 8 1 D 305
33 8 5 A 305
34 7 3 B 305
35 3 0 C 305
36 6 2 D 305
37 4 1 A 305
38 6 1 B 305
39 5 0 C 305
40 5 2 D 305
41 6 2 A 305
42 2 1 B 305
43 4 0 C 305
44 5 2 D 305
45 4 0 A 305
46 5 0 B 305
47 5 0 C 305
48 7 0 D 305
49 5 5 A 305
50 3 0 B 305
51 4 0 C 305
52 10 0 D 305
53 8 8 A 305
54 4 1 B 305
55 5 0 C 305
56 6 0 D 305
57 6 1 A 305
58 5 2 B 305
59 10 1 C 305
60 4 0 D 305
61 5 5 A 305
62 5 4 B 305
63 8 2 C 305
64 7 0 D 305
65 7 0 A 305
66 6 0 B 305
67 8 0 C 305
68 6 2 D 305
69 7 1 A 305
70 10 7 B 305
71 7 1 C 305
72 9 0 D 305
73 7 5 A 305
74 8 0 B 305
75 6 1 C 305
76 10 0 D 305
77 6 2 A 305
78 7 3 B 305
79 4 0 C 305
80 9 1 D 305
81 9 9 A 305
82 6 0 B 305
83 3 1 C 305
84 6 1 D 305
85 5 3 A 305
86 5 0 B 305
87 2 1 C 305
88 4 0 D 305
89 3 0 A 305
90 4 0 B 305
91 3 1 C 305
92 9 0 D 305
93 7 0 A 305
94 5 1 B 305
95 5 0 C 305
96 6 2 D 305
97 4 0 A 305
98 5 4 B 305
99 8 3 C 305
100 5 0 D 305
1 4 4 A 306
2 3 0 B 306
3 7 1 C 306
4 4 0 D 306
5 3 2 A 306
6 7 0 B 306
7 6 3 C 306
8 5 0 D 306
9 7 6 A 306
10 6 2 B 306
11 3 1 C 306
12 7 0 D 306
13 8 7 A 306
14 6 3 B 306
15 6 3 C 306
16 6 0 D 306
17 6 4 A 306
18 7 2 B 306
19 5 2 C 306
20 9 0 D 306
21 3 1 A 306
22 6 1 B 306
23 8 0 C 306
24 4 0 D 306
25 7 7 A 306
26 3 1 B 306
27 7 0 C 306
28 6 1 D 306
29 10 7 A 306
30 6 1 B 306
31 7 1 C 306
32 7 1 D 306
33 5 5 A 306
34 5 0 B 306
35 10 3 C 306
36 4 1 D 306
37 6 5 A 306
38 5 1 B 306
39 2 0 C 306
40 7 1 D 306
41 5 1 A 306
42 5 2 B 306
43 6 0 C 306
44 8 1 D 306
45 6 6 A 306
46 10 0 B 306
47 7 0 C 306
48 6 1 D 306
49 9 1 A 306
50 8 4 B 306
51 7 1 C 306
52 3 0 D 306
53 7 5 A 306
54 6 0 B 306
55 8 0 C 306
56 6 0 D 306
57 5 0 A 306
58 4 3 B 306
59 7 1 C 306
60 5 0 D 306
61 4 2 A 306
62 5 0 B 306
63 3 1 C 306
64 9 1 D 306
65 6 0 A 306
66 8 0 B 306
67 5 1 C 306
68 7 1 D 306
69 5 5 A 306
70 4 1 B 306
71 4 1 C 306
72 8 0 D 306
73 6 1 A 306
74 10 3 B 306
75 6 2 C 306
76 2 0 D 306
77 3 3 A 306
78 7 0 B 306
79 6 0 C 306
80 6 1 D 306
81 4 1 A 306
82 6 0 B 306
83 7 2 C 306
84 7 0 D 306
85 5 0 A 306
86 8 5 B 306
87 4 0 C 306
88 3 1 D 306
89 7 0 A 306
90 2 0 B 306
91 9 1 C 306
92 5 0 D 306
93 7 2 A 306
94 10 1 B 306
95 7 1 C 306
96 7 0 D 306
97 3 0 A 306
98 5 1 B 306
99 5 1 C 306
100 6 0 D 306
1 5 4 A 307
2 6 1 B 307
3 8 0 C 307
4 10 1 D 307
5 3 0 A 307
6 2 0 B 307
7 4 0 C 307
8 6 0 D 307
9 7 5 A 307
10 3 0 B 307
11 6 2 C 307
12 5 2 D 307
13 6 6 A 307
14 3 1 B 307
15 6 0 C 307
16 5 2 D 307
17 9 3 A 307
18 8 4 B 307
19 7 1 C 307
20 7 0 D 307
21 8 2 A 307
22 4 1 B 307
23 6 4 C 307
24 6 1 D 307
25 8 3 A 307
26 3 1 B 307
27 9 0 C 307
28 4 0 D 307
29 8 0 A 307
30 10 0 B 307
31 6 0 C 307
32 9 0 D 307
33 6 0 A 307
34 10 6 B 307
35 7 2 C 307
36 7 0 D 307
37 8 8 A 307
38 7 0 B 307
39 10 5 C 307
40 7 1 D 307
41 6 6 A 307
42 6 0 B 307
43 4 1 C 307
44 9 1 D 307
45 4 4 A 307
46 3 2 B 307
47 4 1 C 307
48 8 3 D 307
49 5 5 A 307
50 3 0 B 307
51 4 1 C 307
52 9 1 D 307
53 3 1 A 307
54 5 4 B 307
55 9 2 C 307
56 5 0 D 307
57 5 5 A 307
58 7 3 B 307
59 10 5 C 307
60 6 0 D 307
61 5 2 A 307
62 7 1 B 307
63 5 2 C 307
64 7 0 D 307
65 7 5 A 307
66 4 2 B 307
67 8 1 C 307
68 10 1 D 307
69 10 3 A 307
70 7 5 B 307
71 4 2 C 307
72 10 1 D 307
73 6 0 A 307
74 3 0 B 307
75 7 2 C 307
76 7 0 D 307
77 6 2 A 307
78 5 0 B 307
79 10 3 C 307
80 9 2 D 307
81 2 2 A 307
82 4 0 B 307
83 5 2 C 307
84 5 0 D 307
85 6 0 A 307
86 5 0 B 307
87 8 1 C 307
88 3 0 D 307
89 10 0 A 307
90 5 4 B 307
91 3 0 C 307
92 4 0 D 307
93 5 0 A 307
94 10 2 B 307
95 8 0 C 307
96 5 0 D 307
97 4 0 A 307
98 3 2 B 307
99 5 0 C 307
100 8 1 D 307
1 10 5 A 308
2 5 2 B 308
3 6 1 C 308
4 10 1 D 308
5 2 0 A 308
6 8 1 B 308
7 5 1 C 308
8 6 0 D 308
9 9 9 A 308
10 4 2 B 308
11 4 3 C 308
12 4 0 D 308
13 6 2 A 308
14 7 2 B 308
15 9 1 C 308
16 7 0 D 308
17 8 1 A 308
18 8 0 B 308
19 5 0 C 308
20 5 0 D 308
21 6 3 A 308
22 7 2 B 308
23 2 1 C 308
24 5 0 D 308
25 6 0 A 308
26 5 1 B 308
27 9 0 C 308
28 8 1 D 308
29 3 3 A 308
30 5 4 B 308
31 5 0 C 308
32 3 0 D 308
33 10 1 A 308
34 10 6 B 308
35 3 3 C 308
36 2 0 D 308
37 4 2 A 308
38 5 0 B 308
39 5 0 C 308
40 6 0 D 308
41 8 6 A 308
42 3 2 B 308
43 5 1 C 308
44 2 0 D 308
45 5 2 A 308
46 7 0 B 308
47 5 3 C 308
48 3 0 D 308
49 3 3 A 308
50 8 1 B 308
51 7 4 C 308
52 2 1 D 308
53 5 0 A 308
54 6 3 B 308
55 8 2 C 308
56 8 1 D 308
57 8 4 A 308
58 3 0 B 308
59 9 0 C 308
60 7 0 D 308
61 8 0 A 308
62 6 0 B 308
63 8 2 C 308
64 4 0 D 308
65 5 2 A 308
66 6 0 B 308
67 2 0 C 308
68 7 0 D 308
69 2 1 A 308
70 3 1 B 308
71 6 0 C 308
72 5 0 D 308
73 7 7 A 308
74 7 4 B 308
75 4 0 C 308
76 2 1 D 308
77 7 0 A 308
78 8 4 B 308
79 6 0 C 308
80 6 2 D 308
81 4 4 A 308
82 6 0 B 308
83 4 0 C 308
84 10 1 D 308
85 7 7 A 308
86 3 1 B 308
87 4 0 C 308
88 3 2 D 308
89 6 6 A 308
90 6 2 B 308
91 10 1 C 308
92 7 0 D 308
93 5 0 A 308
94 9 6 B 308
95 3 0 C 308
96 6 0 D 308
97 9 2 A 308
98 4 2 B 308
99 2 0 C 308
100 3 1 D 308
1 2 0 A 309
2 3 0 B 309
3 4 2 C 309
4 3 0 D 309
5 4 4 A 309
6 6 2 B 309
7 7 1 C 309
8 7 0 D 309
9 8 0 A 309
10 6 4 B 309
11 3 0 C 309
12 8 2 D 309
13 6 6 A 309
14 3 2 B 309
15 3 0 C 309
16 7 3 D 309
17 7 7 A 309
18 6 3 B 309
19 9 3 C 309
20 9 1 D 309
21 3 3 A 309
22 4 0 B 309
23 5 0 C 309
24 4 0 D 309
25 8 5 A 309
26 6 1 B 309
27 5 0 C 309
28 5 0 D 309
29 4 2 A 309
30 3 0 B 309
31 8 1 C 309
32 6 1 D 309
33 10 0 A 309
34 2 0 B 309
35 3 0 C 309
36 7 0 D 309
37 7 1 A 309
38 2 1 B 309
39 3 0 C 309
40 10 0 D 309
41 8 8 A 309
42 5 3 B 309
43 6 1 C 309
44 6 0 D 309
45 4 1 A 309
46 10 1 B 309
47 3 0 C 309
48 5 1 D 309
49 3 1 A 309
50 10 1 B 309
51 8 1 C 309
52 9 1 D 309
53 5 4 A 309
54 5 0 B 309
55 5 0 C 309
56 5 0 D 309
57 6 0 A 309
58 8 1 B 309
59 10 2 C 309
60 10 2 D 309
61 4 1 A 309
62 7 0 B 309
63 8 1 C 309
64 5 0 D 309
65 4 2 A 309
66 8 5 B 309
67 2 0 C 309
68 10 1 D 309
69 4 1 A 309
70 7 0 B 309
71 5 3 C 309
72 5 1 D 309
73 2 0 A 309
74 10 1 B 309
75 5 1 C 309
76 7 1 D 309
77 8 8 A 309
78 5 0 B 309
79 5 1 C 309
80 8 2 D 309
81 4 1 A 309
82 9 3 B 309
83 7 0 C 309
84 2 0 D 309
85 7 7 A 309
86 6 0 B 309
87 2 0 C 309
88 10 0 D 309
89 8 8 A 309
90 5 1 B 309
91 6 1 C 309
92 7 0 D 309
93 7 1 A 309
94 5 2 B 309
95 6 2 C 309
96 5 0 D 309
97 4 1 A 309
98 6 1 B 309
99 3 1 C 309
100 10 0 D 309
1 5 0 A 310
2 10 2 B 310
3 7 0 C 310
4 4 2 D 310
5 3 2 A 310
6 4 2 B 310
7 10 1 C 310
8 6 1 D 310
9 2 0 A 310
10 9 6 B 310
11 2 1 C 310
12 6 0 D 310
13 7 0 A 310
14 8 0 B 310
15 6 1 C 310
16 6 0 D 310
17 10 10 A 310
18 9 0 B 310
19 9 0 C 310
20 4 0 D 310
21 6 6 A 310
22 7 2 B 310
23 10 4 C 310
24 6 0 D 310
25 8 3 A 310
26 4 0 B 310
27 7 1 C 310
28 6 0 D 310
29 4 1 A 310
30 2 0 B 310
31 4 2 C 310
32 3 0 D 310
33 5 0 A 310
34 6 0 B 310
35 3 1 C 310
36 9 1 D 310
37 6 6 A 310
38 7 6 B 310
39 6 2 C 310
40 4 1 D 310
41 4 0 A 310
42 3 1 B 310
43 5 0 C 310
44 7 0 D 310
45 8 2 A 310
46 4 1 B 310
47 8 0 C 310
48 9 0 D 310
49 7 1 A 310
50 4 2 B 310
51 6 1 C 310
52 4 0 D 310
53 2 2 A 310
54 3 1 B 310
55 5 1 C 310
56 5 0 D 310
57 5 5 A 310
58 7 2 B 310
59 6 0 C 310
60 7 0 D 310
61 7 2 A 310
62 8 5 B 310
63 5 0 C 310
64 4 0 D 310
65 4 4 A 310
66 4 0 B 310
67 3 0 C 310
68 4 0 D 310
69 6 6 A 310
70 2 0 B 310
71 4 1 C 310
72 9 1 D 310
73 10 10 A 310
74 6 2 B 310
75 7 1 C 310
76 6 1 D 310
77 6 5 A 310
78 8 1 B 310
79 7 0 C 310
80 5 2 D 310
81 7 0 A 310
82 2 1 B 310
83 7 3 C 310
84 3 0 D 310
85 4 0 A 310
86 4 2 B 310
87 8 2 C 310
88 6 1 D 310
89 8 1 A 310
90 2 0 B 310
91 5 1 C 310
92 7 1 D 310
93 5 2 A 310
94 2 0 B 310
95 4 0 C 310
96 8 1 D 310
97 2 2 A 310
98 8 0 B 310
99 4 1 C 310
100 3 0 D 310
1 5 2 A 311
2 5 2 B 311
3 5 0 C 311
4 3 1 D 311
5 3 0 A 311
6 6 0 B 311
7 6 0 C 311
8 5 0 D 311
9 6 1 A 311
10 6 3 B 311
11 9 0 C 311
12 4 0 D 311
13 7 1 A 311
14 8 0 B 311
15 10 3 C 311
16 7 1 D 311
17 4 2 A 311
18 5 1 B 311
19 10 0 C 311
20 3 0 D 311
21 4 1 A 311
22 3 1 B 311
23 4 0 C 311
24 4 0 D 311
25 4 4 A 311
26 2 0 B 311
27 6 0 C 311
28 7 1 D 311
29 6 3 A 311
30 7 5 B 311
31 7 1 C 311
32 9 0 D 311
33 6 5 A 311
34 5 1 B 311
35 10 0 C 311
36 4 0 D 311
37 6 0 A 311
38 4 2 B 311
39 3 0 C 311
40 4 1 D 311
41 6 0 A 311
42 8 2 B 311
43 10 1 C 311
44 5 0 D 311
45 6 6 A 311
46 9 6 B 311
47 7 0 C 311
48 7 0 D 311
49 9 3 A 311
50 6 1 B 311
51 6 0 C 311
52 3 0 D 311
53 7 7 A 311
54 1 1 B 311
55 10 0 C 311
56 4 0 D 311
57 6 1 A 311
58 8 1 B 311
59 10 0 C 311
60 6 0 D 311
61 8 1 A 311
62 4 2 B 311
63 5 0 C 311
64 3 1 D 311
65 3 0 A 311
66 10 1 B 311
67 10 2 C 311
68 5 0 D 311
69 9 9 A 311
70 3 0 B 311
71 2 2 C 311
72 7 1 D 311
73 8 8 A 311
74 3 1 B 311
75 5 0 C 311
76 5 0 D 311
77 2 0 A 311
78 5 4 B 311
79 3 2 C 311
80 5 0 D 311
81 5 1 A 311
82 6 5 B 311
83 6 0 C 311
84 7 0 D 311
85 4 1 A 311
86 5 1 B 311
87 4 0 C 311
88 6 1 D 311
89 2 2 A 311
90 2 1 B 311
91 6 2 C 311
92 4 0 D 311
93 3 1 A 311
94 8 4 B 311
95 4 0 C 311
96 2 0 D 311
97 5 4 A 311
98 3 1 B 311
99 7 0 C 311
100 6 0 D 311
1 5 0 A 312
2 7 1 B 312
3 3 0 C 312
4 3 0 D 312
5 7 2 A 312
6 5 5 B 312
7 7 0 C 312
8 4 1 D 312
9 5 0 A 312
10 4 1 B 312
11 10 3 C 312
12 8 0 D 312
13 9 9 A 312
14 6 1 B 312
15 6 0 C 312
16 7 0 D 312
17 7 7 A 312
18 3 3 B 312
19 6 1 C 312
20 6 0 D 312
21 8 6 A 312
22 10 4 B 312
23 4 1 C 312
24 7 0 D 312
25 4 1 A 312
26 4 2 B 312
27 2 0 C 312
28 7 0 D 312
29 9 6 A 312
30 6 0 B 312
31 5 3 C 312
32 4 0 D 312
33 6 6 A 312
34 3 3 B 312
35 6 0 C 312
36 3 0 D 312
37 5 2 A 312
38 9 1 B 312
39 9 2 C 312
40 3 0 D 312
41 2 1 A 312
42 8 6 B 312
43 4 1 C 312
44 7 2 D 312
45 5 0 A 312
46 7 1 B 312
47 5 3 C 312
48 5 1 D 312
49 7 5 A 312
50 3 0 B 312
51 8 1 C 312
52 5 0 D 312
53 5 5 A 312
54 7 3 B 312
55 5 0 C 312
56 4 0 D 312
57 7 3 A 312
58 6 1 B 312
59 5 0 C 312
60 2 0 D 312
61 5 5 A 312
62 5 0 B 312
63 7 0 C 312
64 2 0 D 312
65 6 6 A 312
66 7 2 B 312
67 3 0 C 312
68 5 0 D 312
69 7 6 A 312
70 6 4 B 312
71 4 2 C 312
72 10 0 D 312
73 10 2 A 312
74 2 0 B 312
75 6 1 C 312
76 4 0 D 312
77 10 2 A 312
78 8 5 B 312
79 6 0 C 312
80 10 0 D 312
81 2 1 A 312
82 5 1 B 312
83 5 0 C 312
84 9 0 D 312
85 8 1 A 312
86 6 4 B 312
87 7 0 C 312
88 6 2 D 312
89 7 2 A 312
90 8 3 B 312
91 5 2 C 312
92 3 1 D 312
93 4 3 A 312
94 9 0 B 312
95 5 0 C 312
96 8 2 D 312
97 5 0 A 312
98 9 5 B 312
99 6 0 C 312
100 5 0 D 312
1 5 2 A 313
2 5 1 B 313
3 4 0 C 313
4 5 0 D 313
5 5 1 A 313
6 8 2 B 313
7 8 4 C 313
8 7 0 D 313
9 5 2 A 313
10 9 0 B 313
11 9 0 C 313
12 7 2 D 313
13 3 1 A 313
14 4 4 B 313
15 6 0 C 313
16 9 1 D 313
17 4 2 A 313
18 8 0 B 313
19 6 0 C 313
20 6 0 D 313
21 10 10 A 313
22 5 3 B 313
23 3 1 C 313
24 5 0 D 313
25 5 4 A 313
26 8 5 B 313
27 6 0 C 313
28 6 0 D 313
29 5 5 A 313
30 3 2 B 313
31 4 0 C 313
32 6 1 D 313
33 6 0 A 313
34 9 1 B 313
35 8 2 C 313
36 5 0 D 313
37 5 4 A 313
38 3 1 B 313
39 10 2 C 313
40 6 0 D 313
41 4 2 A 313
42 4 1 B 313
43 4 2 C 313
44 7 0 D 313
45 7 0 A 313
46 3 1 B 313
47 5 2 C 313
48 3 0 D 313
49 5 3 A 313
50 9 7 B 313
51 4 0 C 313
52 6 1 D 313
53 7 7 A 313
54 3 1 B 313
55 7 1 C 313
56 7 0 D 313
57 6 1 A 313
58 6 2 B 313
59 8 0 C 313
60 5 1 D 313
61 6 6 A 313
62 5 0 B 313
63 4 1 C 313
64 2 0 D 313
65 8 8 A 313
66 7 3 B 313
67 6 2 C 313
68 7 0 D 313
69 7 5 A 313
70 8 6 B 313
71 10 3 C 313
72 7 0 D 313
73 4 1 A 313
74 6 3 B 313
75 10 3 C 313
76 5 0 D 313
77 6 0 A 313
78 5 3 B 313
79 3 0 C 313
80 5 2 D 313
81 7 7 A 313
82 3 0 B 313
83 5 0 C 313
84 6 0 D 313
85 3 2 A 313
86 2 1 B 313
87 4 0 C 313
88 7 0 D 313
89 3 3 A 313
90 6 0 B 313
91 10 7 C 313
92 4 2 D 313
93 4 2 A 313
94 8 0 B 313
95 7 1 C 313
96 9 2 D 313
97 5 0 A 313
98 3 0 B 313
99 5 1 C 313
100 6 0 D 313
1 5 1 A 314
2 5 2 B 314
3 3 0 C 314
4 4 0 D 314
5 9 4 A 314
6 2 0 B 314
7 6 2 C 314
8 5 0 D 314
9 4 1 A 314
10 6 4 B 314
11 6 0 C 314
12 8 0 D 314
13 5 1 A 314
14 5 0 B 314
15 4 0 C 314
16 10 0 D 314
17 6 1 A 314
18 5 1 B 314
19 5 4 C 314
20 5 0 D 314
21 10 0 A 314
22 8 4 B 314
23 2 1 C 314
24 7 0 D 314
25 6 1 A 314
26 6 3 B 314
27 7 0 C 314
28 9 0 D 314
29 6 0 A 314
30 5 0 B 314
31 8 2 C 314
32 2 0 D 314
33 5 1 A 314
34 4 1 B 314
35 6 1 C 314
36 3 0 D 314
37 10 4 A 314
38 9 3 B 314
39 7 0 C 314
40 7 1 D 314
41 7 7 A 314
42 2 0 B 314
43 5 2 C 314
44 9 0 D 314
45 6 6 A 314
46 4 1 B 314
47 7 0 C 314
48 7 2 D 314
49 10 3 A 314
50 6 4 B 314
51 8 1 C 314
52 2 0 D 314
53 6 1 A 314
54 9 0 B 314
55 3 0 C 314
56 6 0 D 314
57 6 6 A 314
58 10 1 B 314
59 7 0 C 314
60 4 0 D 314
61 9 5 A 314
62 4 3 B 314
63 10 1 C 314
64 5 0 D 314
65 2 0 A 314
66 4 2 B 314
67 10 3 C 314
68 5 0 D 314
69 4 2 A 314
70 3 0 B 314
71 4 1 C 314
72 2 0 D 314
73 2 1 A 314
74 6 0 B 314
75 6 1 C 314
76 4 0 D 314
77 6 3 A 314
78 9 5 B 314
79 3 0 C 314
80 4 0 D 314
81 7 0 A 314
82 6 0 B 314
83 5 3 C 314
84 7 1 D 314
85 8 2 A 314
86 4 3 B 314
87 3 0 C 314
88 4 0 D 314
89 6 0 A 314
90 7 0 B 314
91 7 0 C 314
92 2 0 D 314
93 5 1 A 314
94 8 2 B 314
95 2 0 C 314
96 6 0 D 314
97 5 0 A 314
98 5 1 B 314
99 7 0 C 314
100 5 0 D 314
1 9 1 A 315
2 8 3 B 315
3 8 1 C 315
4 3 0 D 315
5 4 1 A 315
6 6 0 B 315
7 7 2 C 315
8 5 0 D 315
9 9 0 A 315
10 5 2 B 315
11 7 0 C 315
12 7 0 D 315
13 4 2 A 315
14 7 2 B 315
15 6 1 C 315
16 5 2 D 315
17 3 3 A 315
18 2 1 B 315
19 9 0 C 315
20 6 0 D 315
21 2 0 A 315
22 5 2 B 315
23 9 1 C 315
24 4 0 D 315
25 6 4 A 315
26 5 1 B 315
27 5 0 C 315
28 3 0 D 315
29 7 7 A 315
30 8 6 B 315
31 7 2 C 315
32 10 1 D 315
33 3 0 A 315
34 9 7 B 315
35 6 0 C 315
36 4 0 D 315
37 4 4 A 315
38 2 2 B 315
39 5 1 C 315
40 5 0 D 315
41 8 1 A 315
42 7 5 B 315
43 7 1 C 315
44 5 0 D 315
45 8 8 A 315
46 4 1 B 315
47 2 0 C 315
48 4 2 D 315
49 8 0 A 315
50 5 0 B 315
51 6 1 C 315
52 7 0 D 315
53 6 1 A 315
54 9 0 B 315
55 2 0 C 315
56 7 1 D 315
57 6 5 A 315
58 9 1 B 315
59 9 2 C 315
60 5 0 D 315
61 3 3 A 315
62 9 0 B 315
63 6 1 C 315
64 5 0 D 315
65 4 4 A 315
66 3 2 B 315
67 6 1 C 315
68 8 0 D 315
69 5 5 A 315
70 5 5 B 315
71 6 0 C 315
72 5 1 D 315
73 4 1 A 315
74 10 5 B 315
75 6 0 C 315
76 5 1 D 315
77 5 1 A 315
78 5 2 B 315
79 5 1 C 315
80 5 1 D 315
81 5 4 A 315
82 6 2 B 315
83 3 0 C 315
84 4 0 D 315
85 9 5 A 315
86 3 2 B 315
87 9 3 C 315
88 8 0 D 315
89 9 9 A 315
90 6 1 B 315
91 6 3 C 315
92 6 0 D 315
93 7 0 A 315
94 6 3 B 315
95 4 1 C 315
96 4 0 D 315
97 3 3 A 315
98 6 0 B 315
99 8 3 C 315
100 4 0 D 315
1 7 0 A 316
2 7 0 B 316
3 3 0 C 316
4 4 0 D 316
5 8 8 A 316
6 5 0 B 316
7 8 0 C 316
8 6 0 D 316
9 5 1 A 316
10 5 1 B 316
11 7 1 C 316
12 2 0 D 316
13 8 0 A 316
14 5 0 B 316
15 10 0 C 316
16 6 0 D 316
17 7 1 A 316
18 8 0 B 316
19 6 0 C 316
20 9 0 D 316
21 7 0 A 316
22 6 5 B 316
23 7 0 C 316
24 4 0 D 316
25 2 2 A 316
26 4 1 B 316
27 8 2 C 316
28 2 0 D 316
29 5 0 A 316
30 3 0 B 316
31 5 3 C 316
32 5 2 D 316
33 4 3 A 316
34 5 0 B 316
35 5 0 C 316
36 5 0 D 316
37 7 7 A 316
38 7 0 B 316
39 5 0 C 316
40 7 0 D 316
41 7 7 A 316
42 4 2 B 316
43 10 5 C 316
44 5 0 D 316
45 6 6 A 316
46 5 2 B 316
47 4 1 C 316
48 4 0 D 316
49 7 6 A 316
50 7 5 B 316
51 5 3 C 316
52 5 2 D 316
53 9 8 A 316
54 6 6 B 316
55 5 1 C 316
56 5 0 D 316
57 5 0 A 316
58 4 2 B 316
59 9 5 C 316
60 4 0 D 316
61 2 0 A 316
62 6 3 B 316
63 8 0 C 316
64 8 0 D 316
65 4 1 A 316
66 4 2 B 316
67 7 1 C 316
